Timestamp,Left Pupil,Right Pupil
15:03:54.862806,"(177, 155)","(241, 155)"
15:03:55.032504,"(177, 154)","(241, 155)"
15:03:55.205509,,
15:03:55.374862,,
15:03:55.543273,,
15:03:55.716577,"(179, 161)","(246, 158)"
15:03:55.884462,"(178, 161)","(246, 158)"
15:03:56.040331,"(177, 161)","(245, 160)"
15:03:56.207996,"(176, 161)","(244, 160)"
15:03:56.375043,"(176, 161)","(244, 161)"
15:03:56.550937,"(176, 162)","(245, 161)"
15:03:56.704069,,
15:03:56.875055,,
15:03:57.038699,,
15:03:57.205965,,
15:03:57.372901,"(176, 162)","(245, 162)"
15:03:57.547541,"(176, 162)","(244, 161)"
15:03:57.715991,"(175, 162)","(244, 161)"
15:03:57.869039,"(175, 162)","(244, 162)"
15:03:58.020340,"(175, 162)","(244, 162)"
15:03:58.166980,"(177, 160)","(244, 158)"
15:03:58.333988,"(177, 159)","(244, 158)"
15:03:58.503916,"(176, 162)","(244, 162)"
15:03:58.689044,"(176, 163)","(244, 162)"
15:03:58.882405,"(175, 159)","(242, 159)"
15:03:59.041851,"(175, 159)","(242, 158)"
15:03:59.211990,"(175, 156)","(243, 157)"
15:03:59.385799,,
15:03:59.558952,,
15:03:59.718874,"(170, 153)","(238, 155)"
15:03:59.875432,,
15:04:00.053118,,
15:04:00.209041,"(176, 158)","(243, 157)"
15:04:00.367114,,
15:04:00.520229,,
15:04:00.670001,,
15:04:00.822317,,
15:04:01.018277,,
15:04:01.219187,,
15:04:01.426966,,
15:04:01.607830,,
15:04:01.792322,,
15:04:01.978806,,
15:04:02.116794,"(177, 160)","(243, 158)"
15:04:02.267351,,
15:04:02.417219,,
15:04:02.587050,,
15:04:02.757487,,
15:04:02.960533,,
15:04:03.147295,,
15:04:03.299548,,
15:04:03.480641,,
15:04:03.643936,,
15:04:03.816895,"(178, 161)","(246, 160)"
15:04:03.971124,"(176, 162)","(244, 161)"
15:04:04.122837,"(177, 159)","(244, 158)"
15:04:04.276396,,
15:04:04.435036,"(176, 160)","(245, 159)"
15:04:04.617327,"(177, 159)","(244, 157)"
15:04:04.750127,,
15:04:04.925948,,
15:04:05.074768,"(177, 159)","(245, 157)"
15:04:05.238827,,
15:04:05.396512,,
15:04:05.570139,"(173, 159)","(241, 159)"
15:04:05.721874,"(174, 159)","(241, 159)"
15:04:05.892757,"(174, 158)","(240, 158)"
15:04:06.047203,"(176, 162)","(244, 162)"
15:04:06.207329,"(175, 163)","(244, 162)"
15:04:06.379164,"(175, 162)","(244, 162)"
15:04:06.518897,,
15:04:06.687850,,
15:04:06.858866,,
15:04:07.015542,,
15:04:07.185349,,
15:04:07.342684,,
15:04:07.531013,,
15:04:07.684766,,
15:04:07.839830,,
15:04:08.022981,,
15:04:08.190017,,
15:04:08.378960,"(171, 154)","(239, 157)"
15:04:08.570960,,
15:04:08.737237,,
15:04:08.925277,"(176, 161)","(244, 160)"
15:04:09.108007,"(176, 161)","(243, 160)"
15:04:09.263099,"(175, 162)","(244, 162)"
15:04:09.447051,"(175, 162)","(244, 162)"
15:04:09.603483,"(175, 162)","(244, 162)"
15:04:09.753000,"(176, 160)","(243, 160)"
15:04:09.941785,"(176, 159)","(244, 158)"
15:04:10.100836,,
15:04:10.281217,,
15:04:10.426160,,
15:04:10.604367,"(177, 158)","(244, 157)"
15:04:10.770251,,
15:04:10.928770,,
15:04:11.102191,,
15:04:11.258836,,
15:04:11.414046,,
15:04:11.565977,,
15:04:11.722322,,
15:04:11.891433,"(179, 162)","(247, 161)"
15:04:12.073977,"(178, 162)","(247, 161)"
15:04:12.230374,"(178, 162)","(247, 161)"
15:04:12.411034,"(178, 162)","(246, 161)"
15:04:12.575991,"(178, 162)","(246, 161)"
15:04:12.744684,"(178, 162)","(246, 161)"
15:04:12.893819,,
15:04:13.052858,,
15:04:13.208846,,
15:04:13.363269,"(177, 162)","(246, 161)"
15:04:13.523344,"(177, 161)","(245, 160)"
15:04:13.692537,"(176, 157)","(243, 157)"
15:04:13.857067,,
15:04:14.026011,,
15:04:14.185105,,
15:04:14.350885,"(176, 153)","(240, 154)"
15:04:14.510544,,
15:04:14.676711,,
15:04:14.849213,,
15:04:15.004068,,
15:04:15.170091,,
15:04:15.355603,,
15:04:15.561405,,
15:04:15.726037,,
15:04:15.892352,,
15:04:16.047425,,
15:04:16.190703,,
15:04:16.337257,,
15:04:16.485679,,
15:04:16.653164,,
15:04:16.808340,,
15:04:16.952888,,
15:04:17.101085,,
15:04:17.244419,,
15:04:17.408621,,
15:04:17.549109,,
15:04:17.717631,,
15:04:17.857317,,
15:04:18.041168,,
15:04:18.179350,,
15:04:18.333811,"(175, 161)","(243, 159)"
15:04:18.532298,"(175, 161)","(243, 160)"
15:04:18.703763,"(173, 161)","(243, 160)"
15:04:18.899173,,
15:04:19.082280,,
15:04:19.237242,"(174, 161)","(243, 160)"
15:04:19.407771,,
15:04:19.565369,"(174, 161)","(242, 161)"
15:04:19.710977,"(174, 162)","(242, 161)"
15:04:19.870073,,
15:04:20.028812,"(174, 161)","(243, 161)"
15:04:20.198640,"(174, 161)","(243, 161)"
15:04:20.355163,"(174, 161)","(243, 160)"
15:04:20.516300,,
15:04:20.677992,"(175, 162)","(244, 162)"
15:04:20.864123,"(176, 160)","(244, 164)"
15:04:21.053079,,
15:04:21.250826,,
15:04:21.403004,"(175, 160)","(244, 159)"
15:04:21.572668,,
15:04:21.742802,,
15:04:21.898935,,
15:04:22.082082,,
15:04:22.283878,,
15:04:22.453136,,
15:04:22.616612,,
15:04:22.782643,,
15:04:22.941035,,
15:04:23.111804,,
15:04:23.276914,,
15:04:23.485835,,
15:04:23.671016,"(178, 159)","(247, 160)"
15:04:23.834546,"(178, 159)","(246, 158)"
15:04:24.031087,"(178, 159)","(246, 159)"
15:04:24.210980,,
15:04:24.367012,,
15:04:24.555174,,
15:04:24.705689,,
15:04:24.861779,,
15:04:25.042061,,
15:04:25.195700,,
15:04:25.331340,,
15:04:25.515320,,
15:04:25.684967,,
15:04:25.854023,,
15:04:26.040298,,
15:04:26.207142,,
15:04:26.381336,,
15:04:26.545719,,
15:04:26.717500,,
15:04:26.887021,,
15:04:27.089892,,
15:04:27.245258,"(173, 160)","(240, 161)"
15:04:27.431229,"(173, 162)","(241, 161)"
15:04:27.628786,"(170, 163)","(238, 162)"
15:04:27.801905,"(170, 161)","(238, 161)"
15:04:28.001215,,
15:04:28.169715,,
15:04:28.343746,,
15:04:28.497049,,
15:04:28.691084,,
15:04:28.881991,,
15:04:29.057061,,
15:04:29.251468,,
15:04:29.445512,,
15:04:29.630953,,
15:04:29.836220,,
15:04:29.995432,,
15:04:30.183800,,
15:04:30.357280,,
15:04:30.543335,,
15:04:30.723740,,
15:04:30.897290,,
15:04:31.054286,"(170, 160)","(237, 161)"
15:04:31.254312,,
15:04:31.454448,,
15:04:31.657607,,
15:04:31.843439,,
15:04:32.013778,,
15:04:32.203681,,
15:04:32.382828,,
15:04:32.556984,,
15:04:32.725826,,
15:04:32.876914,,
15:04:33.054197,,
15:04:33.222477,,
15:04:33.380084,,
15:04:33.583262,,
15:04:33.766777,,
15:04:33.938851,,
15:04:34.113263,,
15:04:34.279030,,
15:04:34.447374,,
15:04:34.651196,,
15:04:34.805008,,
15:04:34.975209,,
15:04:35.183912,,
15:04:35.384996,,
15:04:35.599781,,
15:04:35.805159,,
15:04:36.022287,,
15:04:36.218752,,
15:04:36.427541,,
15:04:36.644912,,
15:04:36.846615,,
15:04:37.061242,,
15:04:37.247313,,
15:04:37.445830,,
15:04:37.648930,,
15:04:37.821079,,
15:04:38.024953,,
15:04:38.173171,,
15:04:38.349620,,
15:04:38.537568,,
15:04:38.719637,,
15:04:38.908747,,
15:04:39.054991,,
15:04:39.211477,,
15:04:39.365664,,
15:04:39.538621,,
15:04:39.716907,,
15:04:39.912331,,
15:04:40.095905,,
15:04:40.284977,,
15:04:40.468959,,
15:04:40.686772,,
15:04:40.877744,,
15:04:41.077265,,
15:04:41.279396,,
15:04:41.464646,,
15:04:41.677794,,
15:04:41.865309,,
15:04:42.069976,,
15:04:42.271734,,
15:04:42.450064,,
15:04:42.642026,,
15:04:42.841407,,
15:04:43.031042,,
15:04:43.230701,,
15:04:43.431598,,
15:04:43.599660,,
15:04:43.782136,,
15:04:43.988600,,
15:04:44.176634,"(172, 166)","(240, 164)"
15:04:44.396259,,
15:04:44.581473,,
15:04:44.764462,,
15:04:44.953852,,
15:04:45.156098,,
15:04:45.356955,,
15:04:45.543108,,
15:04:45.730527,,
15:04:45.914914,,
15:04:46.117104,,
15:04:46.320113,,
15:04:46.489686,,
15:04:46.690998,,
15:04:46.890927,,
15:04:47.052198,,
15:04:47.250698,,
15:04:47.431014,,
15:04:47.614279,,
15:04:47.804757,,
15:04:48.002233,,
15:04:48.191070,,
15:04:48.404907,,
15:04:48.601198,,
15:04:48.786245,,
15:04:48.994345,,
15:04:49.194960,,
15:04:49.374795,,
15:04:49.552799,,
15:04:49.753516,,
15:04:49.937975,,
15:04:50.157359,,
15:04:50.352557,,
15:04:50.542673,,
15:04:50.723880,,
15:04:50.912871,,
15:04:51.115609,,
15:04:51.281054,,
15:04:51.480276,"(181, 162)","(250, 159)"
15:04:51.666168,,
15:04:51.827618,"(173, 164)","(241, 163)"
15:04:52.022093,,
15:04:52.213791,,
15:04:52.415963,,
15:04:52.604321,,
15:04:52.788753,,
15:04:52.991842,,
15:04:53.162269,,
15:04:53.358897,,
15:04:53.549821,,
15:04:53.740348,,
15:04:53.901875,,
15:04:54.109091,,
15:04:54.310532,,
15:04:54.511284,,
15:04:54.712797,,
15:04:54.917182,,
15:04:55.132771,,
15:04:55.337253,,
15:04:55.537603,,
15:04:55.743581,,
15:04:55.927768,,
15:04:56.131620,,
15:04:56.333327,,
15:04:56.539062,,
15:04:56.766116,,
15:04:56.981461,,
15:04:57.185307,,
15:04:57.388808,"(174, 175)","(243, 174)"
15:04:57.592453,,
15:04:57.795946,,
15:04:57.995560,,
15:04:58.180545,,
15:04:58.384860,,
15:04:58.548790,,
15:04:58.710213,"(171, 161)","(238, 160)"
15:04:58.874248,,
15:04:59.072091,"(170, 162)","(239, 161)"
15:04:59.257470,"(171, 161)","(239, 161)"
15:04:59.425306,"(173, 161)","(239, 162)"
15:04:59.574010,,
15:04:59.765692,,
15:04:59.971362,,
15:05:00.185682,,
15:05:00.387633,,
15:05:00.607139,,
15:05:00.802395,,
15:05:01.022401,,
15:05:01.222395,,
15:05:01.419665,,
15:05:01.596356,,
15:05:01.794780,,
15:05:01.991193,,
15:05:02.174208,,
15:05:02.368990,,
15:05:02.570257,,
15:05:02.769971,,
15:05:02.967862,,
15:05:03.169700,,
15:05:03.352966,,
15:05:03.551945,,
15:05:03.757530,,
15:05:03.943383,,
15:05:04.141976,,
15:05:04.342382,,
15:05:04.530786,,
15:05:04.712863,,
15:05:04.888852,,
15:05:05.087642,,
15:05:05.291012,,
15:05:05.480596,,
15:05:05.681532,"(171, 166)","(240, 165)"
15:05:05.881609,"(171, 165)","(240, 164)"
15:05:06.048644,"(172, 161)","(239, 162)"
15:05:06.259506,"(172, 162)","(238, 162)"
15:05:06.428063,,
15:05:06.583029,"(171, 162)","(239, 162)"
15:05:06.769750,"(172, 161)","(239, 162)"
15:05:06.950961,"(172, 161)","(239, 162)"
15:05:07.143963,"(171, 162)","(239, 163)"
15:05:07.329698,"(172, 162)","(238, 162)"
15:05:07.514663,,
15:05:07.686260,,
15:05:07.890864,"(175, 160)","(241, 161)"
15:05:08.062115,,
15:05:08.274140,,
15:05:08.477278,,
15:05:08.681291,"(177, 158)","(241, 158)"
15:05:08.883707,,
15:05:09.067952,"(173, 159)","(236, 159)"
15:05:09.269110,"(168, 163)","(236, 164)"
15:05:09.466667,"(168, 164)","(236, 165)"
15:05:09.646913,"(165, 165)","(234, 166)"
15:05:09.856502,"(164, 164)","(233, 165)"
15:05:10.023672,"(166, 167)","(234, 166)"
15:05:10.221717,,
15:05:10.395752,"(171, 165)","(239, 165)"
15:05:10.615705,,
15:05:10.798765,"(182, 161)","(252, 156)"
15:05:10.982688,"(182, 161)","(253, 157)"
15:05:11.180987,"(169, 166)","(237, 165)"
15:05:11.368731,"(167, 166)","(235, 165)"
15:05:11.557675,"(171, 167)","(240, 168)"
15:05:11.776430,,
15:05:11.946914,,
15:05:12.150877,,
15:05:12.332905,"(170, 163)","(237, 166)"
15:05:12.534305,"(169, 164)","(234, 163)"
15:05:12.735342,,
15:05:12.956438,,
15:05:13.159075,,
15:05:13.355547,"(168, 168)","(237, 166)"
15:05:13.575888,"(170, 168)","(237, 166)"
15:05:13.776143,"(170, 168)","(238, 166)"
15:05:13.994881,"(170, 167)","(237, 166)"
15:05:14.196053,"(170, 167)","(238, 166)"
15:05:14.394913,"(170, 166)","(237, 167)"
15:05:14.585797,,
15:05:14.770910,,
15:05:14.937664,,
15:05:15.129143,,
15:05:15.326887,,
15:05:15.516556,,
15:05:15.725844,,
15:05:15.935073,,
15:05:16.150836,,
15:05:16.322565,,
15:05:16.535670,,
15:05:16.741262,,
15:05:16.942629,,
15:05:17.122451,,
15:05:17.318004,,
15:05:17.531506,,
15:05:17.741931,"(162, 163)","(230, 164)"
15:05:17.935087,,
15:05:18.120603,"(163, 161)","(230, 162)"
15:05:18.324813,,
15:05:18.509888,,
15:05:18.712449,,
15:05:18.914256,,
15:05:19.100373,"(177, 164)","(247, 160)"
15:05:19.277432,"(177, 164)","(248, 160)"
15:05:19.485589,,
15:05:19.659827,,
15:05:19.846396,,
15:05:20.031952,,
15:05:20.198862,,
15:05:20.403464,,
15:05:20.585747,,
15:05:20.783531,,
15:05:20.989085,"(168, 168)","(234, 167)"
15:05:21.218091,"(166, 168)","(234, 168)"
15:05:21.376901,"(169, 165)","(235, 165)"
15:05:21.575930,"(170, 165)","(235, 163)"
15:05:21.745677,,
15:05:21.948013,,
15:05:22.117395,,
15:05:22.305318,"(170, 166)","(238, 165)"
15:05:22.503674,,
15:05:22.704916,"(169, 167)","(238, 166)"
15:05:22.890733,"(169, 166)","(237, 166)"
15:05:23.065356,"(168, 167)","(236, 166)"
15:05:23.279882,"(170, 169)","(238, 168)"
15:05:23.478702,"(171, 169)","(239, 168)"
15:05:23.668724,"(171, 166)","(238, 166)"
15:05:23.833163,"(171, 168)","(239, 167)"
15:05:24.033022,"(170, 169)","(239, 168)"
15:05:24.220731,,
15:05:24.422728,,
15:05:24.623898,"(169, 169)","(238, 169)"
15:05:24.794601,"(170, 167)","(238, 168)"
15:05:24.959210,"(171, 167)","(238, 167)"
15:05:25.165996,,
15:05:25.353626,"(173, 166)","(240, 164)"
15:05:25.544205,"(173, 165)","(239, 161)"
15:05:25.737852,"(174, 164)","(240, 161)"
15:05:25.923660,"(173, 164)","(240, 161)"
15:05:26.127193,"(171, 164)","(236, 163)"
15:05:26.307089,"(171, 163)","(238, 161)"
15:05:26.482334,"(171, 162)","(237, 160)"
15:05:26.670699,"(171, 162)","(237, 160)"
15:05:26.839840,"(172, 163)","(236, 161)"
15:05:27.040381,"(170, 162)","(236, 160)"
15:05:27.224715,"(169, 162)","(235, 161)"
15:05:27.411832,,
15:05:27.584243,,
15:05:27.766993,,
15:05:27.954890,,
15:05:28.141895,"(175, 162)","(246, 158)"
15:05:28.344817,,
15:05:28.546096,"(172, 164)","(240, 163)"
15:05:28.735969,"(173, 165)","(241, 164)"
15:05:28.902729,"(173, 164)","(241, 167)"
15:05:29.080763,,
15:05:29.262924,"(176, 164)","(244, 164)"
15:05:29.438652,"(174, 164)","(242, 166)"
15:05:29.636482,,
15:05:29.834266,"(177, 165)","(245, 167)"
15:05:30.037529,,
15:05:30.240642,"(176, 165)","(244, 167)"
15:05:30.442985,"(176, 165)","(244, 168)"
15:05:30.601248,,
15:05:30.794435,,
15:05:30.985851,"(169, 170)","(237, 169)"
15:05:31.188086,"(169, 170)","(237, 169)"
15:05:31.373831,"(170, 172)","(240, 169)"
15:05:31.559667,,
15:05:31.760045,,
15:05:31.946269,,
15:05:32.137534,,
15:05:32.337147,,
15:05:32.527325,,
15:05:32.722469,,
15:05:32.897025,,
15:05:33.085466,,
15:05:33.292139,,
15:05:33.511609,,
15:05:33.711101,,
15:05:33.927540,,
15:05:34.097750,,
15:05:34.301716,,
15:05:34.513237,,
15:05:34.720179,,
15:05:34.890281,,
15:05:35.096314,,
15:05:35.297521,,
15:05:35.486390,,
15:05:35.687881,,
15:05:35.886787,,
15:05:36.072792,,
15:05:36.253766,,
15:05:36.461438,,
15:05:36.642823,,
15:05:36.833040,"(171, 167)","(239, 165)"
15:05:37.033688,,
15:05:37.220801,"(170, 168)","(239, 168)"
15:05:37.422378,"(170, 167)","(238, 167)"
15:05:37.601577,"(172, 167)","(240, 167)"
15:05:37.804405,"(171, 166)","(240, 167)"
15:05:37.990073,,
15:05:38.178621,,
15:05:38.365811,,
15:05:38.565337,,
15:05:38.780015,,
15:05:38.986761,,
15:05:39.148076,,
15:05:39.345858,,
15:05:39.561696,,
15:05:39.759711,,
15:05:39.915657,,
15:05:40.103040,,
15:05:40.273838,,
15:05:40.476831,"(173, 159)","(241, 159)"
15:05:40.652310,"(171, 161)","(239, 160)"
15:05:40.844113,"(169, 162)","(237, 163)"
15:05:41.049765,,
15:05:41.235308,"(170, 164)","(238, 164)"
15:05:41.440669,"(171, 165)","(240, 165)"
15:05:41.663097,"(174, 167)","(243, 168)"
15:05:41.865144,"(174, 174)","(244, 175)"
15:05:42.057233,"(171, 178)","(242, 180)"
15:05:42.232101,"(170, 177)","(240, 179)"
15:05:42.402959,"(174, 168)","(242, 168)"
15:05:42.604224,"(184, 163)","(251, 163)"
15:05:42.774935,"(186, 160)","(253, 164)"
15:05:42.970905,"(181, 162)","(247, 163)"
15:05:43.156032,"(180, 161)","(248, 162)"
15:05:43.357102,"(177, 160)","(245, 159)"
15:05:43.548801,,
15:05:43.700701,,
15:05:43.842852,,
15:05:44.009065,,
15:05:44.193949,"(166, 159)","(234, 160)"
15:05:44.373917,"(166, 158)","(234, 156)"
15:05:44.543194,"(167, 161)","(235, 160)"
15:05:44.703306,"(167, 159)","(236, 161)"
15:05:44.877180,"(167, 158)","(235, 157)"
15:05:45.063303,,
15:05:45.237313,,
15:05:45.424860,,
15:05:45.600392,,
15:05:45.784245,,
15:05:45.966949,,
15:05:46.127327,,
15:05:46.294053,,
15:05:46.454335,,
15:05:46.622116,,
15:05:46.790450,,
15:05:46.936908,"(171, 158)","(238, 161)"
15:05:47.121046,,
15:05:47.288603,,
15:05:47.454962,,
15:05:47.655038,,
15:05:47.822399,,
15:05:47.982670,,
15:05:48.169054,,
15:05:48.337293,,
15:05:48.506959,,
15:05:48.707767,,
15:05:48.907914,,
15:05:49.078067,,
15:05:49.283005,,
15:05:49.485036,,
15:05:49.656007,,
15:05:49.843622,,
15:05:50.025097,,
15:05:50.213823,,
15:05:50.398745,"(171, 158)","(239, 157)"
15:05:50.596643,,
15:05:50.785727,"(176, 154)","(239, 152)"
15:05:50.937945,"(175, 152)","(241, 151)"
15:05:51.115445,"(175, 153)","(240, 152)"
15:05:51.323760,,
15:05:51.496384,,
15:05:51.665031,,
15:05:51.851096,,
15:05:52.022633,,
15:05:52.174098,,
15:05:52.363270,,
15:05:52.533555,,
15:05:52.718026,,
15:05:52.906932,,
15:05:53.080373,,
15:05:53.238722,,
15:05:53.406642,"(166, 160)","(233, 160)"
15:05:53.622154,,
15:05:53.792201,,
15:05:54.010645,,
15:05:54.181624,,
15:05:54.375245,,
15:05:54.566657,,
15:05:54.750866,,
15:05:54.954906,,
15:05:55.142870,,
15:05:55.306547,,
15:05:55.469009,,
15:05:55.673853,,
15:05:55.870335,,
15:05:56.057178,,
15:05:56.261064,,
15:05:56.472025,,
15:05:56.662965,,
15:05:56.824630,,
15:05:57.022716,,
15:05:57.221348,,
15:05:57.410715,,
15:05:57.612639,,
15:05:57.810809,,
15:05:58.012328,,
15:05:58.211954,,
15:05:58.384009,,
15:05:58.604801,,
15:05:58.807190,,
15:05:58.976031,,
15:05:59.177423,,
15:05:59.381436,,
15:05:59.574896,,
15:05:59.762182,,
15:05:59.966062,,
15:06:00.173688,,
15:06:00.348670,,
15:06:00.545152,,
15:06:00.733557,,
15:06:00.933502,"(170, 163)","(238, 161)"
15:06:01.135338,"(170, 162)","(238, 160)"
15:06:01.355263,"(170, 162)","(237, 160)"
15:06:01.556460,"(170, 162)","(238, 161)"
15:06:01.754293,"(170, 162)","(237, 161)"
15:06:01.961845,"(170, 163)","(237, 161)"
15:06:02.148594,"(169, 163)","(236, 161)"
15:06:02.349444,"(168, 163)","(235, 161)"
15:06:02.553660,"(169, 163)","(236, 161)"
15:06:02.756093,,
15:06:02.955604,,
15:06:03.144414,,
15:06:03.332399,,
15:06:03.549938,,
15:06:03.730822,,
15:06:03.920925,"(175, 164)","(241, 164)"
15:06:04.122963,"(174, 165)","(241, 165)"
15:06:04.308916,"(172, 165)","(240, 165)"
15:06:04.509218,"(173, 165)","(240, 166)"
15:06:04.692090,"(174, 166)","(242, 167)"
15:06:04.876540,"(170, 161)","(237, 162)"
15:06:05.061088,"(171, 156)","(238, 159)"
15:06:05.267404,"(173, 161)","(240, 161)"
15:06:05.469868,,
15:06:05.686167,,
15:06:05.888863,,
15:06:06.103325,"(183, 158)","(253, 155)"
15:06:06.306686,"(181, 159)","(251, 155)"
15:06:06.504345,"(181, 159)","(251, 156)"
15:06:06.694781,"(176, 161)","(243, 162)"
15:06:06.849863,"(175, 161)","(241, 162)"
15:06:07.052556,,
15:06:07.223799,,
15:06:07.429156,,
15:06:07.646719,"(175, 165)","(242, 167)"
15:06:07.860754,"(176, 165)","(243, 167)"
15:06:08.062092,"(176, 167)","(243, 167)"
15:06:08.243488,"(175, 167)","(242, 168)"
15:06:08.430987,"(176, 167)","(244, 170)"
15:06:08.623119,"(176, 168)","(242, 168)"
15:06:08.809327,"(174, 168)","(241, 169)"
15:06:08.992316,"(174, 168)","(242, 170)"
15:06:09.185089,"(176, 167)","(243, 168)"
15:06:09.396405,"(172, 163)","(239, 165)"
15:06:09.596180,,
15:06:09.783277,,
15:06:09.983307,,
15:06:10.199559,,
15:06:10.397247,,
15:06:10.594193,"(164, 155)","(230, 157)"
15:06:10.787192,,
15:06:10.975569,,
15:06:11.145184,,
15:06:11.311977,"(165, 159)","(232, 158)"
15:06:11.471745,,
15:06:11.657909,,
15:06:11.862321,,
15:06:12.059765,,
15:06:12.233334,,
15:06:12.437852,"(166, 162)","(234, 161)"
15:06:12.635132,"(166, 161)","(234, 161)"
15:06:12.848989,"(166, 159)","(234, 160)"
15:06:13.009613,,
15:06:13.178951,,
15:06:13.367153,,
15:06:13.567718,,
15:06:13.756552,,
15:06:13.907255,,
15:06:14.107363,,
15:06:14.297059,,
15:06:14.481473,,
15:06:14.681023,,
15:06:14.895251,,
15:06:15.084168,,
15:06:15.254946,,
15:06:15.454495,,
15:06:15.645258,,
15:06:15.831340,,
15:06:16.031376,,
15:06:16.203799,,
15:06:16.403980,,
15:06:16.574623,,
15:06:16.745667,,
15:06:16.915933,,
15:06:17.116358,,
15:06:17.289732,,
15:06:17.443233,,
15:06:17.643852,,
15:06:17.863908,,
15:06:18.050466,,
15:06:18.235874,,
15:06:18.407962,,
15:06:18.607058,,
15:06:18.792117,,
15:06:19.002563,,
15:06:19.198028,,
15:06:19.398902,,
15:06:19.586195,,
15:06:19.757613,,
15:06:19.955766,,
15:06:20.158725,,
15:06:20.341680,,
15:06:20.501123,,
15:06:20.676622,,
15:06:20.869592,,
15:06:21.049323,,
15:06:21.255683,,
15:06:21.453261,,
15:06:21.637228,,
15:06:21.818757,,
15:06:21.993155,,
15:06:22.167208,,
15:06:22.337960,,
15:06:22.527173,,
15:06:22.728681,,
15:06:22.931474,,
15:06:23.118932,,
15:06:23.330263,,
15:06:23.537694,,
15:06:23.716622,,
15:06:23.922281,,
15:06:24.122667,,
15:06:24.298652,,
15:06:24.495217,,
15:06:24.707503,,
15:06:24.876089,,
15:06:25.029642,,
15:06:25.213804,,
15:06:25.417016,,
15:06:25.620867,,
15:06:25.780709,,
15:06:25.961405,,
15:06:26.135840,,
15:06:26.331586,,
15:06:26.518766,,
15:06:26.673186,,
15:06:26.878012,,
15:06:27.064453,,
15:06:27.233210,,
15:06:27.423015,,
15:06:27.619112,,
15:06:27.809933,,
15:06:28.013469,,
15:06:28.184640,,
15:06:28.387325,,
15:06:28.590326,,
15:06:28.776775,,
15:06:28.965721,,
15:06:29.167651,,
15:06:29.353998,,
15:06:29.540969,,
15:06:29.762472,,
15:06:29.977269,,
15:06:30.177604,,
15:06:30.378978,,
15:06:30.565957,,
15:06:30.764252,,
15:06:30.958751,,
15:06:31.141091,,
15:06:31.345427,,
15:06:31.560958,,
15:06:31.761643,,
15:06:31.980315,,
15:06:32.182945,,
15:06:32.381856,,
15:06:32.599522,,
15:06:32.782453,,
15:06:32.967560,,
15:06:33.170697,,
15:06:33.375115,,
15:06:33.561568,,
15:06:33.757653,,
15:06:33.947480,,
15:06:34.147122,,
15:06:34.349705,,
15:06:34.535704,,
15:06:34.722661,,
15:06:34.926484,,
15:06:35.141893,,
15:06:35.308883,,
15:06:35.481720,,
15:06:35.682799,,
15:06:35.887243,,
15:06:36.088306,,
15:06:36.260290,,
15:06:36.445687,,
15:06:36.589382,,
15:06:36.742963,,
15:06:36.927999,,
15:06:37.096510,,
15:06:37.266879,,
15:06:37.424686,,
15:06:37.591296,,
15:06:37.761844,,
15:06:37.935087,,
15:06:38.090170,,
15:06:38.276304,,
15:06:38.430897,,
15:06:38.599758,,
15:06:38.771774,,
15:06:38.970798,,
15:06:39.143676,,
15:06:39.345151,,
15:06:39.530852,,
15:06:39.684986,,
15:06:39.855722,,
15:06:40.044869,,
15:06:40.221767,,
15:06:40.386898,,
15:06:40.565944,,
15:06:40.734875,,
15:06:40.923314,,
15:06:41.103948,,
15:06:41.244502,,
15:06:41.411562,,
15:06:41.575418,,
15:06:41.730775,,
15:06:41.900127,,
15:06:42.068644,,
15:06:42.223944,,
15:06:42.397210,,
15:06:42.568734,,
15:06:42.770404,,
15:06:42.939969,,
15:06:43.095403,,
15:06:43.281014,,
15:06:43.466792,,
15:06:43.650920,,
15:06:43.855921,,
15:06:44.036453,,
15:06:44.225313,,
15:06:44.398715,,
15:06:44.551048,,
15:06:44.740645,,
15:06:44.944094,,
15:06:45.111303,,
15:06:45.297516,,
15:06:45.517753,,
15:06:45.700885,,
15:06:45.906419,,
15:06:46.106112,,
15:06:46.305680,,
15:06:46.523139,,
15:06:46.743700,,
15:06:46.914327,,
15:06:47.114407,,
15:06:47.337710,,
15:06:47.488740,,
15:06:47.677323,,
15:06:47.874163,,
15:06:48.079075,,
15:06:48.295767,,
15:06:48.492988,,
15:06:48.669926,,
15:06:48.867465,,
15:06:49.024892,,
15:06:49.208970,,
15:06:49.366375,,
15:06:49.530887,,
15:06:49.693165,,
15:06:49.875315,,
15:06:50.048051,,
15:06:50.215126,,
15:06:50.415943,,
15:06:50.565977,,
15:06:50.742668,,
15:06:50.942630,,
15:06:51.130648,,
15:06:51.282970,,
15:06:51.454509,,
15:06:51.622343,,
15:06:51.787130,,
15:06:51.974745,,
15:06:52.148956,,
15:06:52.347662,,
15:06:52.539855,,
15:06:52.753378,,
15:06:52.909255,,
15:06:53.079239,"(175, 157)","(242, 159)"
15:06:53.283166,"(174, 157)","(241, 159)"
15:06:53.455750,"(173, 158)","(240, 159)"
15:06:53.624453,"(176, 159)","(245, 161)"
15:06:53.831412,,
15:06:53.999698,"(180, 152)","(244, 154)"
15:06:54.218813,"(181, 151)","(246, 152)"
15:06:54.399442,"(182, 151)","(246, 152)"
15:06:54.602710,"(181, 152)","(245, 154)"
