Timestamp,X Coordinate Difference,Y Coordinate Difference
15:01:33.298356,0.019269272685050964,-0.005952805280685425
15:01:33.329764,-0.014630869030952454,-0.01675163209438324
15:01:33.358951,-0.004806444048881531,0.0026116669178009033
15:01:33.390008,0.0029736310243606567,0.00370161235332489
15:01:33.422628,0.002466931939125061,0.0018505752086639404
15:01:33.452770,-0.000631377100944519,0.0015645921230316162
15:01:33.484320,0.01110963523387909,0.0011984854936599731
15:01:33.516123,-0.03311440348625183,-0.003595978021621704
15:01:33.657738,0.013291656970977783,0.0005401968955993652
15:01:33.685194,0.005522608757019043,0.011171385645866394
15:01:33.717121,0.002670884132385254,0.001333579421043396
15:01:33.781116,-0.0014058351516723633,0.013107717037200928
15:01:33.810677,0.0009553432464599609,-0.0008205622434616089
15:01:33.873204,-0.0014055371284484863,0.003340616822242737
15:01:33.901729,-0.006375640630722046,0.005559906363487244
15:01:33.936541,-0.005034148693084717,0.004711955785751343
15:01:33.995347,-0.0035193264484405518,0.003316432237625122
15:01:34.030708,-0.011174678802490234,0.0031329691410064697
15:01:34.057724,0.0009904205799102783,0.004097431898117065
15:01:34.090240,-0.0005733072757720947,-0.0016766786575317383
15:01:34.152813,0.008980095386505127,-0.0029585063457489014
15:01:34.216240,0.000795215368270874,-0.003482997417449951
15:01:34.398970,0.0006455183029174805,-0.0009757429361343384
15:01:34.432263,0.0009278357028961182,-0.0019346177577972412
15:01:34.635320,0.0020641684532165527,0.0019281059503555298
15:01:34.863318,-0.0019394159317016602,0.0019855499267578125
15:01:34.894885,-0.0012871623039245605,-0.0048545002937316895
15:01:35.110973,-0.000821918249130249,0.002639949321746826
15:01:35.142031,-0.0009946823120117188,0.0012112557888031006
15:01:35.222531,-0.005030408501625061,0.001989394426345825
15:01:35.256309,-0.0014252662658691406,0.0023820996284484863
15:01:35.390567,0.0014227181673049927,-0.0023187100887298584
15:01:35.417602,0.001994609832763672,-0.0026625990867614746
15:01:35.512942,-0.0006327927112579346,-0.0005786716938018799
15:01:35.606042,-0.0008740127086639404,-0.0009163022041320801
15:01:35.757264,-0.0009628534317016602,-0.00178450345993042
15:01:36.286489,-0.002135947346687317,-0.009676843881607056
15:01:36.487517,0.0007963627576828003,-0.021930024027824402
15:01:36.519372,0.05333875119686127,0.0025290995836257935
15:01:36.547416,-0.004850059747695923,-0.0016688257455825806
15:01:36.580513,-0.010546892881393433,0.0007951557636260986
15:01:36.614408,-0.00504639744758606,0.008481428027153015
15:01:36.657279,-0.002789705991744995,-0.0005524605512619019
15:01:36.688800,0.0030789971351623535,-0.005359664559364319
15:01:36.720022,0.003023892641067505,0.0017527639865875244
15:01:36.749687,0.0036648213863372803,0.009627848863601685
15:01:36.810156,-0.0011726319789886475,-0.0032315850257873535
15:01:36.936149,-0.0005653500556945801,-0.0010133236646652222
15:01:36.966241,-0.0006135404109954834,-0.0005208253860473633
15:01:37.253643,-0.0006005167961120605,-0.000588729977607727
15:01:37.321996,-0.0014298856258392334,-0.0006555765867233276
15:01:37.837369,-0.0005363523960113525,0.0015736669301986694
15:01:37.913697,0.00692865252494812,-0.00884033739566803
15:01:38.083693,-0.007107138633728027,-0.00702686607837677
15:01:38.163826,-0.0006836950778961182,0.003916993737220764
15:01:38.213017,-0.002434968948364258,0.0030218958854675293
15:01:38.302889,0.0007393956184387207,-0.004662424325942993
15:01:38.381568,-0.0013973712921142578,0.0007377862930297852
15:01:38.416610,-0.002432495355606079,0.007963329553604126
15:01:38.566210,0.004243254661560059,-0.0020868778228759766
15:01:38.718015,-0.0005760490894317627,0.0007814615964889526
15:01:38.817155,-0.0006986558437347412,0.0027943402528762817
15:01:38.846698,0.002783358097076416,-0.0014490485191345215
15:01:38.968611,0.0033119916915893555,-0.0035035014152526855
15:01:39.062710,0.0014708340167999268,-0.003253936767578125
15:01:39.097289,0.0010161399841308594,-0.001793697476387024
15:01:39.672405,-0.0006996691226959229,0.0048605650663375854
15:01:39.703956,0.007566601037979126,0.0030038654804229736
15:01:39.749060,-0.00389900803565979,0.003319770097732544
15:01:39.846670,-0.0027274787425994873,-0.0033530890941619873
15:01:39.955673,0.0015083551406860352,-0.0037121474742889404
15:01:39.998040,-0.001333475112915039,-0.0016700178384780884
15:01:40.080615,0.0012694895267486572,-0.004415333271026611
15:01:40.107688,-0.003110826015472412,-0.0042050182819366455
15:01:40.140885,-0.0010377168655395508,-0.001736953854560852
15:01:40.178637,-0.0009271204471588135,0.0028253644704818726
15:01:40.220923,0.0017561912536621094,-0.0011953264474868774
15:01:40.359032,-0.0022963881492614746,-0.000919044017791748
15:01:40.518852,-0.0038203001022338867,0.011300429701805115
15:01:40.624599,-0.00578838586807251,-0.000978022813796997
15:01:40.763980,0.002836674451828003,0.001211613416671753
15:01:40.827657,0.0024639666080474854,-0.0021370798349380493
15:01:40.904069,-0.0010260939598083496,-0.005451038479804993
15:01:40.995481,0.00301438570022583,-0.003136366605758667
15:01:41.030536,0.0007521212100982666,0.0009458363056182861
15:01:41.073576,0.003483802080154419,-0.0033142268657684326
15:01:41.139081,0.0031783878803253174,-0.0012275725603103638
15:01:41.182814,-0.003349006175994873,-0.0010282844305038452
15:01:41.339278,-0.008061826229095459,0.010708436369895935
15:01:41.372878,-0.0014084875583648682,0.001741647720336914
15:01:41.541174,-0.0037550032138824463,0.00330449640750885
15:01:41.604848,-0.0032462477684020996,0.008698612451553345
15:01:41.636042,0.0070638954639434814,-0.005407780408859253
15:01:41.748599,0.003996908664703369,-0.001581236720085144
15:01:41.790787,-0.009254097938537598,0.001261189579963684
15:01:41.823915,0.0007674694061279297,0.000773996114730835
15:01:41.867011,-0.003807350993156433,0.002181336283683777
15:01:41.974442,0.001120537519454956,0.0008241087198257446
15:01:42.005043,0.003024846315383911,0.002090275287628174
15:01:42.147300,-0.0022406429052352905,-0.0036941468715667725
15:01:42.182056,-0.0012072622776031494,-0.0013566762208938599
15:01:42.394880,-0.005325257778167725,0.0008180588483810425
15:01:42.502888,-0.003412306308746338,-0.007012456655502319
15:01:42.542089,0.0018230974674224854,-0.005368262529373169
15:01:42.582131,-0.0075578391551971436,-0.008372455835342407
15:01:42.616421,-0.0019119679927825928,0.0013292431831359863
15:01:42.664221,0.0008565187454223633,-0.0033365190029144287
15:01:42.719919,0.0009621679782867432,-0.0018945932388305664
15:01:42.755063,0.002541661262512207,-0.002400144934654236
