Timestamp,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral
1691171851.494739,0.07,0.0,0.06,0.0,0.06,0.04,0.75
1691171851.588236,0.1,0.0,0.07,0.01,0.08,0.07,0.68
1691171851.682667,0.07,0.0,0.06,0.0,0.06,0.04,0.75
1691171851.775087,0.08,0.0,0.04,0.01,0.05,0.04,0.77
1691171851.867823,0.08,0.0,0.04,0.01,0.05,0.04,0.77
1691171851.964334,0.08,0.0,0.05,0.01,0.06,0.05,0.76
1691171852.055987,0.07,0.0,0.05,0.01,0.05,0.04,0.78
1691171852.146739,0.11,0.0,0.05,0.01,0.05,0.05,0.73
1691171852.24073,0.08,0.0,0.07,0.01,0.07,0.05,0.73
1691171852.344221,0.09,0.0,0.05,0.01,0.08,0.03,0.74
1691171852.452422,0.12,0.0,0.04,0.01,0.08,0.02,0.74
1691171852.551487,0.12,0.0,0.04,0.01,0.07,0.03,0.74
1691171852.654391,0.1,0.0,0.06,0.0,0.09,0.02,0.72
1691171852.748956,0.09,0.0,0.07,0.0,0.15,0.02,0.66
1691171852.855599,0.14,0.0,0.06,0.0,0.05,0.03,0.71
1691171852.96224,0.09,0.0,0.21,0.01,0.04,0.25,0.39
1691171853.073319,0.11,0.0,0.16,0.01,0.07,0.06,0.58
1691171853.173104,0.08,0.0,0.12,0.0,0.05,0.14,0.6
1691171853.285184,0.04,0.0,0.1,0.0,0.04,0.26,0.56
1691171853.388174,0.06,0.0,0.21,0.01,0.06,0.18,0.48
1691171853.4988,0.05,0.0,0.19,0.0,0.09,0.14,0.52
1691171853.605387,0.08,0.0,0.14,0.0,0.04,0.39,0.35
1691171853.711949,0.14,0.0,0.08,0.01,0.05,0.3,0.43
1691171853.803863,0.14,0.0,0.08,0.0,0.04,0.22,0.51
1691171853.896968,0.12,0.0,0.07,0.01,0.08,0.05,0.67
1691171853.987126,0.07,0.0,0.09,0.02,0.1,0.02,0.7
1691171854.079452,0.18,0.0,0.08,0.02,0.12,0.03,0.58
1691171854.172752,0.22,0.0,0.27,0.0,0.14,0.21,0.16
1691171854.268068,0.28,0.0,0.32,0.0,0.1,0.14,0.15
1691171854.365503,0.16,0.0,0.15,0.0,0.08,0.22,0.38
1691171854.4769,0.28,0.0,0.08,0.0,0.09,0.1,0.45
1691171854.586033,0.34,0.0,0.09,0.0,0.08,0.13,0.36
1691171854.688897,0.17,0.02,0.27,0.0,0.13,0.1,0.31
1691171854.794856,0.15,0.0,0.39,0.0,0.1,0.23,0.12
1691171854.890452,0,0,0,0,0,0,0
1691171855.010516,0.14,0.0,0.08,0.01,0.13,0.04,0.61
1691171855.105767,0,0,0,0,0,0,0
1691171855.198194,0,0,0,0,0,0,0
1691171855.295296,0,0,0,0,0,0,0
1691171855.388816,0,0,0,0,0,0,0
1691171855.506079,0.04,0.0,0.05,0.01,0.17,0.02,0.72
1691171855.626927,0.13,0.0,0.1,0.0,0.15,0.02,0.59
1691171855.705837,0,0,0,0,0,0,0
1691171855.835684,0.14,0.0,0.08,0.01,0.1,0.02,0.64
1691171855.932187,0,0,0,0,0,0,0
1691171856.048507,0.08,0.0,0.1,0.0,0.13,0.02,0.65
1691171856.176885,0.13,0.0,0.14,0.0,0.07,0.42,0.24
1691171856.305836,0.18,0.0,0.12,0.0,0.14,0.14,0.42
1691171856.43764,0.16,0.01,0.14,0.01,0.18,0.11,0.39
1691171856.561106,0.13,0.0,0.09,0.0,0.16,0.04,0.57
1691171856.681812,0.15,0.0,0.12,0.0,0.17,0.09,0.47
1691171856.802687,0.16,0.0,0.13,0.01,0.13,0.17,0.4
1691171856.916959,0.15,0.0,0.15,0.01,0.13,0.16,0.39
1691171857.031814,0.14,0.0,0.14,0.0,0.24,0.08,0.4
1691171857.147099,0.15,0.0,0.12,0.01,0.12,0.12,0.47
1691171857.27,0.13,0.01,0.22,0.04,0.07,0.37,0.17
1691171857.40605,0.1,0.0,0.11,0.01,0.12,0.07,0.58
1691171857.522472,0.12,0.01,0.14,0.05,0.05,0.31,0.33
1691171857.649551,0.14,0.0,0.08,0.01,0.12,0.11,0.54
1691171857.773193,0.1,0.0,0.18,0.02,0.08,0.27,0.35
1691171857.889097,0.07,0.01,0.06,0.02,0.11,0.05,0.69
1691171857.995889,0.15,0.01,0.17,0.02,0.17,0.08,0.4
1691171858.110387,0.13,0.01,0.08,0.01,0.07,0.09,0.6
1691171858.240126,0.15,0.02,0.16,0.01,0.07,0.15,0.45
1691171858.369091,0.25,0.01,0.16,0.01,0.14,0.11,0.32
1691171858.487212,0.15,0.01,0.11,0.01,0.05,0.16,0.52
1691171858.616794,0.11,0.01,0.05,0.01,0.03,0.12,0.67
1691171858.745974,0.06,0.0,0.12,0.01,0.06,0.2,0.54
1691171858.870034,0.07,0.01,0.19,0.0,0.09,0.1,0.54
1691171858.994148,0.04,0.0,0.12,0.01,0.04,0.28,0.51
1691171859.122215,0.06,0.0,0.1,0.0,0.05,0.22,0.56
1691171859.251788,0.03,0.0,0.21,0.0,0.05,0.21,0.49
1691171859.384761,0.04,0.0,0.22,0.01,0.06,0.18,0.49
1691171859.520927,0.13,0.01,0.1,0.0,0.13,0.08,0.55
1691171859.671905,0.09,0.01,0.15,0.0,0.07,0.13,0.54
1691171859.804563,0.11,0.0,0.11,0.0,0.09,0.38,0.31
1691171859.943085,0.16,0.0,0.12,0.0,0.1,0.3,0.32
1691171860.08874,0.08,0.0,0.14,0.0,0.04,0.25,0.48
1691171860.225854,0.13,0.01,0.18,0.0,0.1,0.1,0.49
1691171860.34674,0.07,0.0,0.27,0.0,0.09,0.27,0.3
1691171860.465136,0.06,0.0,0.2,0.0,0.14,0.06,0.53
1691171860.580061,0.06,0.01,0.23,0.01,0.13,0.07,0.5
1691171860.702986,0.06,0.0,0.16,0.0,0.05,0.25,0.47
1691171860.831198,0.08,0.0,0.23,0.0,0.07,0.13,0.49
1691171860.951423,0.09,0.0,0.23,0.0,0.1,0.13,0.45
1691171861.093656,0.03,0.0,0.16,0.01,0.04,0.1,0.66
1691171861.232009,0.04,0.0,0.19,0.03,0.06,0.05,0.62
1691171861.379562,0.01,0.0,0.05,0.01,0.04,0.01,0.88
1691171861.514166,0.05,0.0,0.18,0.01,0.07,0.05,0.64
1691171861.641998,0.05,0.0,0.25,0.01,0.07,0.06,0.58
1691171861.766774,0.08,0.0,0.06,0.01,0.05,0.04,0.76
1691171861.89025,0.1,0.0,0.07,0.01,0.08,0.03,0.71
1691171862.014792,0.04,0.0,0.02,0.0,0.02,0.01,0.91
1691171862.150538,0.02,0.0,0.1,0.0,0.01,0.31,0.55
1691171862.272154,0.04,0.0,0.02,0.0,0.01,0.02,0.91
1691171862.406911,0.04,0.0,0.03,0.0,0.01,0.06,0.86
1691171862.544105,0.05,0.0,0.05,0.01,0.09,0.03,0.77
1691171862.671586,0.04,0.0,0.04,0.01,0.07,0.02,0.83
1691171862.804646,0.04,0.0,0.05,0.01,0.07,0.03,0.8
1691171862.942922,0.05,0.0,0.08,0.01,0.06,0.08,0.72
1691171863.074786,0.08,0.0,0.07,0.01,0.09,0.04,0.71
1691171863.216987,0.08,0.0,0.02,0.02,0.02,0.03,0.82
1691171863.350184,0.03,0.0,0.02,0.01,0.03,0.02,0.89
1691171863.471834,0.06,0.0,0.02,0.02,0.03,0.03,0.83
1691171863.60375,0.04,0.0,0.05,0.01,0.02,0.04,0.85
1691171863.741807,0.04,0.0,0.02,0.0,0.02,0.01,0.89
1691171863.883345,0.06,0.0,0.03,0.01,0.02,0.04,0.83
1691171864.017123,0.03,0.0,0.05,0.0,0.03,0.05,0.83
1691171864.128565,0.18,0.0,0.03,0.01,0.03,0.09,0.66
1691171864.272072,0.07,0.0,0.04,0.0,0.03,0.12,0.74
1691171864.416117,0.05,0.0,0.02,0.0,0.03,0.01,0.88
1691171864.547752,0.06,0.0,0.04,0.0,0.05,0.03,0.81
1691171864.680636,0.07,0.01,0.02,0.0,0.02,0.02,0.87
1691171864.81491,0.1,0.0,0.05,0.0,0.05,0.03,0.77
1691171864.932622,0.1,0.01,0.06,0.0,0.06,0.04,0.74
1691171865.061963,0.07,0.0,0.06,0.0,0.07,0.04,0.75
1691171865.18977,0.04,0.0,0.03,0.0,0.06,0.02,0.86
1691171865.330261,0.05,0.0,0.09,0.01,0.09,0.06,0.71
1691171865.470607,0.04,0.0,0.06,0.01,0.08,0.01,0.81
1691171865.601997,0.07,0.0,0.04,0.0,0.06,0.02,0.81
1691171865.735284,0.12,0.0,0.02,0.0,0.03,0.02,0.8
1691171865.869153,0.09,0.0,0.03,0.0,0.04,0.02,0.81
1691171865.997827,0.07,0.0,0.04,0.0,0.05,0.02,0.83
1691171866.123837,0.04,0.0,0.04,0.0,0.07,0.01,0.84
1691171866.25488,0.04,0.0,0.03,0.0,0.06,0.01,0.85
1691171866.384002,0.04,0.0,0.03,0.0,0.05,0.02,0.85
1691171866.504789,0.04,0.0,0.03,0.0,0.05,0.01,0.87
1691171866.627884,0.06,0.0,0.04,0.0,0.06,0.02,0.82
1691171866.753021,0.05,0.0,0.02,0.0,0.06,0.01,0.86
1691171866.880844,0.05,0.0,0.02,0.0,0.03,0.01,0.88
1691171867.005281,0.06,0.0,0.01,0.0,0.02,0.01,0.89
1691171867.134252,0.05,0.0,0.06,0.0,0.07,0.01,0.8
1691171867.277047,0.07,0.0,0.04,0.0,0.04,0.06,0.78
1691171867.417841,0.08,0.0,0.03,0.0,0.02,0.05,0.81
1691171867.546847,0.09,0.0,0.05,0.0,0.03,0.07,0.76
1691171867.674721,0.1,0.0,0.06,0.0,0.06,0.03,0.74
1691171867.79125,0.11,0.01,0.03,0.0,0.04,0.02,0.79
1691171867.917224,0.06,0.0,0.07,0.0,0.08,0.03,0.77
1691171868.041647,0.1,0.0,0.04,0.0,0.11,0.01,0.74
1691171868.174084,0.09,0.0,0.04,0.0,0.09,0.01,0.77
1691171868.292393,0.17,0.0,0.07,0.0,0.09,0.02,0.65
1691171868.429151,0.2,0.0,0.08,0.0,0.07,0.03,0.62
1691171868.557196,0.09,0.0,0.07,0.0,0.13,0.09,0.62
1691171868.668794,0.14,0.0,0.15,0.0,0.16,0.08,0.47
1691171868.785809,0.19,0.0,0.06,0.0,0.08,0.04,0.63
1691171868.914707,0.11,0.0,0.08,0.0,0.04,0.11,0.66
1691171869.033251,0.17,0.0,0.1,0.0,0.08,0.06,0.59
1691171869.161063,0.13,0.0,0.1,0.0,0.07,0.06,0.64
1691171869.286868,0.17,0.0,0.07,0.0,0.06,0.05,0.64
1691171869.408926,0.14,0.0,0.09,0.0,0.08,0.02,0.65
1691171869.536774,0.28,0.0,0.05,0.0,0.07,0.03,0.56
1691171869.654561,0.17,0.0,0.12,0.0,0.05,0.17,0.49
1691171869.783679,0.15,0.0,0.09,0.0,0.04,0.11,0.61
1691171869.907125,0.16,0.0,0.1,0.0,0.02,0.2,0.51
1691171870.040466,0.16,0.0,0.11,0.0,0.03,0.11,0.59
1691171870.165063,0.1,0.0,0.07,0.0,0.02,0.09,0.71
1691171870.281174,0.1,0.0,0.06,0.0,0.02,0.04,0.78
1691171870.415004,0.16,0.0,0.06,0.0,0.02,0.04,0.71
1691171870.539154,0.15,0.0,0.05,0.0,0.02,0.04,0.73
1691171870.664903,0.1,0.0,0.09,0.0,0.05,0.11,0.65
1691171870.793401,0.12,0.0,0.11,0.0,0.06,0.09,0.62
1691171870.927017,0.25,0.0,0.06,0.0,0.03,0.03,0.64
1691171871.051962,0.15,0.0,0.07,0.0,0.02,0.06,0.69
1691171871.19103,0.11,0.0,0.14,0.0,0.05,0.08,0.63
1691171871.325585,0.14,0.0,0.13,0.0,0.05,0.1,0.58
1691171871.451517,0.27,0.0,0.15,0.0,0.03,0.21,0.32
1691171871.575926,0.23,0.0,0.05,0.0,0.02,0.07,0.62
1691171871.702843,0.21,0.0,0.05,0.0,0.05,0.05,0.65
1691171871.833859,0.16,0.0,0.19,0.0,0.04,0.26,0.34
1691171871.965759,0.13,0.0,0.15,0.0,0.03,0.22,0.47
1691171872.075143,0.22,0.0,0.13,0.0,0.03,0.27,0.35
1691171872.215927,0.12,0.0,0.13,0.0,0.08,0.11,0.55
1691171872.362813,0.24,0.0,0.06,0.0,0.04,0.03,0.62
1691171872.49405,0.1,0.0,0.12,0.0,0.04,0.09,0.65
1691171872.611175,0.14,0.0,0.06,0.0,0.02,0.03,0.74
1691171872.734781,0.18,0.0,0.05,0.0,0.03,0.03,0.71
1691171872.856927,0.1,0.0,0.09,0.0,0.07,0.02,0.71
1691171872.991005,0.32,0.0,0.04,0.0,0.04,0.02,0.58
1691171873.1057,0.23,0.0,0.03,0.0,0.03,0.02,0.67
1691171873.241086,0.1,0.0,0.03,0.0,0.03,0.02,0.82
1691171873.354079,0.2,0.0,0.03,0.0,0.05,0.02,0.69
1691171873.479646,0.18,0.01,0.1,0.0,0.07,0.03,0.62
1691171873.599425,0.14,0.0,0.06,0.0,0.06,0.04,0.7
1691171873.712165,0.13,0.0,0.08,0.0,0.09,0.04,0.66
1691171873.847114,0.1,0.0,0.11,0.0,0.14,0.02,0.62
1691171873.978832,0.14,0.01,0.1,0.0,0.06,0.02,0.68
1691171874.098503,0.18,0.01,0.07,0.0,0.06,0.02,0.66
1691171874.219771,0.1,0.0,0.06,0.0,0.07,0.02,0.75
1691171874.354962,0.11,0.0,0.06,0.0,0.04,0.14,0.65
1691171874.486678,0.18,0.01,0.13,0.0,0.05,0.1,0.53
1691171874.608396,0.22,0.01,0.09,0.0,0.05,0.14,0.49
1691171874.707968,0,0,0,0,0,0,0
1691171874.81991,0.18,0.0,0.1,0.0,0.07,0.02,0.61
1691171874.947456,0.15,0.0,0.08,0.0,0.08,0.04,0.64
1691171875.068838,0.15,0.0,0.08,0.0,0.04,0.1,0.63
1691171875.182375,0.14,0.0,0.09,0.0,0.07,0.03,0.66
1691171875.31546,0.17,0.0,0.09,0.0,0.04,0.13,0.56
1691171875.411107,0,0,0,0,0,0,0
1691171875.509019,0,0,0,0,0,0,0
1691171875.638487,0.21,0.0,0.09,0.0,0.04,0.09,0.56
1691171875.758849,0.12,0.0,0.08,0.0,0.07,0.02,0.71
1691171875.897968,0.2,0.0,0.24,0.0,0.05,0.15,0.36
1691171876.026991,0.15,0.01,0.1,0.0,0.06,0.03,0.65
1691171876.150486,0.16,0.0,0.09,0.0,0.08,0.02,0.64
1691171876.277268,0.27,0.01,0.11,0.0,0.05,0.05,0.51
1691171876.407008,0.25,0.01,0.12,0.0,0.05,0.06,0.52
1691171876.528489,0.28,0.0,0.13,0.0,0.04,0.06,0.49
1691171876.659328,0.2,0.0,0.11,0.0,0.05,0.02,0.62
1691171876.781587,0.12,0.01,0.08,0.0,0.05,0.03,0.71
1691171876.89691,0.22,0.0,0.11,0.0,0.05,0.03,0.59
1691171877.02548,0.13,0.0,0.11,0.0,0.04,0.1,0.62
1691171877.149715,0.24,0.01,0.11,0.0,0.03,0.04,0.57
1691171877.283147,0.19,0.0,0.08,0.0,0.06,0.02,0.65
1691171877.407906,0.15,0.01,0.1,0.0,0.05,0.06,0.63
1691171877.536174,0.17,0.01,0.09,0.0,0.03,0.09,0.61
1691171877.668047,0.23,0.0,0.12,0.0,0.06,0.04,0.55
1691171877.803859,0.09,0.0,0.11,0.0,0.06,0.05,0.68
1691171877.925304,0.11,0.0,0.12,0.0,0.06,0.05,0.67
1691171878.045397,0.21,0.0,0.12,0.0,0.05,0.06,0.56
1691171878.178233,0.2,0.0,0.13,0.0,0.05,0.06,0.56
1691171878.318787,0.23,0.01,0.14,0.0,0.05,0.1,0.48
1691171878.452919,0.14,0.0,0.11,0.0,0.04,0.08,0.62
1691171878.573587,0.12,0.0,0.13,0.0,0.05,0.1,0.6
1691171878.698518,0.18,0.0,0.15,0.0,0.06,0.07,0.54
1691171878.82094,0.12,0.0,0.12,0.0,0.04,0.06,0.65
1691171878.945192,0.15,0.0,0.14,0.0,0.05,0.06,0.61
1691171879.071279,0.12,0.0,0.09,0.0,0.03,0.07,0.69
1691171879.190608,0.14,0.0,0.1,0.0,0.05,0.03,0.67
1691171879.320005,0.24,0.0,0.14,0.0,0.06,0.05,0.5
1691171879.434035,0.16,0.0,0.11,0.0,0.06,0.02,0.63
1691171879.561226,0.23,0.0,0.18,0.0,0.06,0.06,0.47
1691171879.658129,0,0,0,0,0,0,0
1691171879.748432,0,0,0,0,0,0,0
1691171879.866766,0.11,0.0,0.1,0.0,0.05,0.02,0.72
1691171879.993674,0.13,0.0,0.16,0.0,0.08,0.02,0.61
1691171880.113601,0.17,0.0,0.17,0.0,0.09,0.04,0.53
1691171880.257614,0.17,0.0,0.12,0.0,0.07,0.04,0.6
1691171880.378451,0.2,0.01,0.25,0.0,0.14,0.09,0.3
1691171880.479078,0,0,0,0,0,0,0
1691171880.568006,0,0,0,0,0,0,0
1691171880.669162,0,0,0,0,0,0,0
1691171880.764232,0,0,0,0,0,0,0
1691171880.892464,0.18,0.0,0.08,0.0,0.07,0.07,0.59
1691171881.014378,0.12,0.0,0.1,0.0,0.06,0.06,0.66
1691171881.138944,0.2,0.0,0.08,0.0,0.06,0.06,0.6
1691171881.246914,0,0,0,0,0,0,0
1691171881.359907,0,0,0,0,0,0,0
1691171881.483191,0.3,0.0,0.04,0.0,0.04,0.04,0.57
1691171881.602009,0.29,0.0,0.06,0.0,0.09,0.05,0.5
1691171881.716059,0.32,0.0,0.06,0.0,0.08,0.12,0.41
1691171881.84328,0.59,0.0,0.03,0.0,0.06,0.14,0.18
1691171881.945116,0,0,0,0,0,0,0
1691171882.048794,0,0,0,0,0,0,0
1691171882.139119,0,0,0,0,0,0,0
1691171882.230348,0,0,0,0,0,0,0
1691171882.328222,0,0,0,0,0,0,0
1691171882.41928,0,0,0,0,0,0,0
1691171882.514976,0,0,0,0,0,0,0
1691171882.606837,0,0,0,0,0,0,0
1691171882.695078,0,0,0,0,0,0,0
1691171882.790322,0,0,0,0,0,0,0
1691171882.882196,0,0,0,0,0,0,0
1691171882.973681,0,0,0,0,0,0,0
1691171883.072423,0,0,0,0,0,0,0
1691171883.164877,0,0,0,0,0,0,0
1691171883.258149,0,0,0,0,0,0,0
1691171883.358622,0,0,0,0,0,0,0
1691171883.458847,0,0,0,0,0,0,0
1691171883.550203,0,0,0,0,0,0,0
1691171883.647334,0,0,0,0,0,0,0
1691171883.742936,0,0,0,0,0,0,0
1691171883.829363,0,0,0,0,0,0,0
1691171883.9313,0,0,0,0,0,0,0
1691171884.02194,0,0,0,0,0,0,0
1691171884.138968,0.15,0.0,0.03,0.0,0.03,0.24,0.55
1691171884.273513,0.38,0.01,0.06,0.0,0.06,0.12,0.36
1691171884.39796,0.29,0.01,0.07,0.0,0.05,0.2,0.38
1691171884.486182,0,0,0,0,0,0,0
1691171884.606074,0.32,0.01,0.06,0.0,0.04,0.27,0.3
1691171884.733117,0.27,0.01,0.06,0.0,0.06,0.1,0.5
1691171884.828989,0,0,0,0,0,0,0
1691171884.949448,0.36,0.0,0.05,0.0,0.07,0.06,0.46
1691171885.047625,0,0,0,0,0,0,0
1691171885.14148,0,0,0,0,0,0,0
1691171885.237034,0,0,0,0,0,0,0
1691171885.325628,0,0,0,0,0,0,0
1691171885.422882,0,0,0,0,0,0,0
1691171885.515341,0,0,0,0,0,0,0
1691171885.601806,0,0,0,0,0,0,0
1691171885.710003,0,0,0,0,0,0,0
1691171885.805915,0,0,0,0,0,0,0
1691171885.904161,0,0,0,0,0,0,0
1691171885.993221,0,0,0,0,0,0,0
1691171886.112513,0.28,0.0,0.07,0.11,0.3,0.0,0.24
1691171886.211761,0,0,0,0,0,0,0
1691171886.305399,0,0,0,0,0,0,0
1691171886.396766,0,0,0,0,0,0,0
1691171886.492441,0,0,0,0,0,0,0
1691171886.584951,0,0,0,0,0,0,0
1691171886.67568,0,0,0,0,0,0,0
1691171886.79099,0.1,0.0,0.12,0.01,0.66,0.03,0.08
1691171886.884141,0,0,0,0,0,0,0
1691171886.974609,0,0,0,0,0,0,0
1691171887.071907,0,0,0,0,0,0,0
1691171887.15907,0,0,0,0,0,0,0
1691171887.26435,0,0,0,0,0,0,0
1691171887.359308,0,0,0,0,0,0,0
1691171887.444906,0,0,0,0,0,0,0
1691171887.572694,0.16,0.0,0.02,0.0,0.03,0.01,0.77
1691171887.690603,0.13,0.01,0.04,0.0,0.05,0.01,0.76
1691171887.816776,0.15,0.0,0.06,0.0,0.07,0.01,0.7
1691171887.939034,0.13,0.01,0.05,0.01,0.05,0.02,0.73
1691171888.070171,0.14,0.0,0.09,0.02,0.06,0.05,0.64
1691171888.195518,0.17,0.02,0.07,0.02,0.07,0.04,0.61
1691171888.321741,0.06,0.0,0.03,0.02,0.04,0.05,0.8
1691171888.439832,0.04,0.0,0.03,0.07,0.04,0.11,0.71
1691171888.570957,0.07,0.0,0.03,0.05,0.04,0.04,0.77
1691171888.683783,0.18,0.0,0.05,0.04,0.05,0.02,0.64
1691171888.819311,0.16,0.0,0.06,0.1,0.06,0.04,0.58
1691171888.926868,0.32,0.0,0.09,0.06,0.08,0.09,0.36
1691171889.043569,0.32,0.0,0.09,0.06,0.08,0.09,0.36
1691171889.17443,0.15,0.0,0.11,0.03,0.15,0.03,0.54
1691171889.272562,0,0,0,0,0,0,0
1691171889.403361,0.25,0.0,0.08,0.08,0.06,0.06,0.47
1691171889.529307,0.26,0.0,0.02,0.05,0.03,0.07,0.57
1691171889.65246,0.39,0.0,0.05,0.01,0.1,0.03,0.42
1691171889.768725,0.31,0.0,0.07,0.02,0.12,0.02,0.47
1691171889.897046,0.46,0.0,0.06,0.01,0.05,0.12,0.31
1691171890.016918,0.5,0.0,0.07,0.01,0.06,0.05,0.31
1691171890.1173,0,0,0,0,0,0,0
1691171890.197921,0,0,0,0,0,0,0
1691171890.325913,0.05,0.0,0.01,0.02,0.03,0.0,0.89
1691171890.459094,0.06,0.01,0.02,0.01,0.03,0.02,0.85
1691171890.592442,0.04,0.0,0.01,0.02,0.02,0.02,0.88
1691171890.723233,0.06,0.01,0.01,0.02,0.02,0.01,0.88
1691171890.839048,0.08,0.0,0.03,0.01,0.05,0.01,0.81
1691171890.963499,0.11,0.01,0.02,0.01,0.03,0.01,0.82
1691171891.09119,0.08,0.01,0.02,0.01,0.03,0.01,0.84
1691171891.21706,0.08,0.0,0.02,0.02,0.02,0.02,0.84
1691171891.342395,0.07,0.0,0.02,0.03,0.03,0.02,0.84
1691171891.462115,0.09,0.0,0.03,0.01,0.03,0.01,0.83
1691171891.577178,0.12,0.0,0.04,0.01,0.04,0.01,0.78
1691171891.691463,0.13,0.0,0.06,0.01,0.04,0.04,0.72
1691171891.818143,0.04,0.0,0.02,0.01,0.02,0.03,0.87
1691171891.940469,0.07,0.0,0.01,0.01,0.02,0.01,0.87
