13:56:26.722977,981.13,270.96,43.21,5734.00,ovf,346.67

13:56:26.989517,981.11,271.12,43.08,5734.00,ovf,349.17

13:56:27.292952,981.12,270.97,42.90,5734.00,ovf,351.67

13:56:27.495364,981.14,270.85,42.81,64108.00,0.00,351.67

13:56:27.805628,981.12,270.99,42.71,64108.00,0.00,353.33

13:56:27.951643,981.13,270.96,42.52,64108.00,0.00,351.67

13:56:28.218230,981.14,270.83,42.24,64108.00,0.00,350.00

13:56:28.439355,981.11,271.06,41.84,64108.00,0.00,350.00

13:56:28.731280,981.13,270.89,41.62,50114.00,0.00,350.00

13:56:29.038153,981.13,270.89,41.39,50114.00,0.00,350.00

13:56:29.240950,981.12,271.03,41.27,50114.00,0.00,350.00

13:56:29.550035,981.13,270.91,41.10,50114.00,0.00,349.17

13:56:29.754983,981.12,271.05,40.92,43117.00,0.23,350.00

13:56:29.957871,981.12,270.99,40.84,43117.00,0.23,350.83

13:56:30.264605,981.15,270.73,40.72,43117.00,0.23,351.67

13:56:30.484607,981.14,270.81,40.65,43117.00,0.23,351.67

13:56:30.695695,981.13,270.92,40.56,39619.00,5.03,350.83

13:56:30.944578,981.14,270.88,40.52,39619.00,5.03,350.00

13:56:31.285082,981.13,270.90,40.45,39619.00,5.03,350.00

13:56:31.440118,981.13,270.89,40.38,39619.00,5.03,348.33

13:56:31.804318,981.17,270.58,40.35,37870.00,23.37,346.67

13:56:32.212745,981.15,270.76,40.32,37870.00,23.37,345.00

13:56:32.283592,981.14,270.82,40.28,37870.00,23.37,344.17

13:56:32.520331,981.12,270.97,40.26,37870.00,23.37,345.00

13:56:32.823704,981.13,270.96,40.22,37027.00,49.02,344.17

13:56:32.948294,981.13,270.96,40.23,37027.00,49.02,340.83

13:56:33.233830,981.14,270.84,40.21,37027.00,49.02,340.00

13:56:33.451582,981.13,270.96,40.19,37027.00,49.02,341.67

13:56:33.748404,981.11,271.06,40.16,37027.00,49.02,343.33

13:56:34.055626,981.16,270.70,40.15,37027.00,49.02,345.83

13:56:34.193241,981.11,271.09,40.10,37027.00,49.02,349.17

13:56:34.667123,981.12,271.04,40.11,37027.00,49.02,350.83

13:56:34.734080,981.13,270.90,40.08,37027.00,49.02,349.17

13:56:34.975755,981.15,270.79,40.07,37027.00,49.02,346.67

13:56:35.284870,981.13,270.90,40.06,37027.00,49.02,349.17

13:56:35.488708,981.11,271.12,40.05,37027.00,49.02,352.50

13:56:35.791979,981.13,270.95,40.05,37027.00,49.02,352.50

13:56:35.999457,981.13,270.96,40.02,37027.00,49.02,350.83

13:56:36.207638,981.13,270.94,40.01,37027.00,49.02,346.67

13:56:36.439098,981.13,270.93,40.00,37027.00,49.02,337.50

13:56:36.718212,981.12,271.03,40.00,37027.00,49.02,334.17

13:56:37.023543,981.12,270.97,39.99,37027.00,49.02,335.83

13:56:37.230080,981.10,271.14,39.97,37027.00,49.02,337.50

13:56:37.531016,981.13,270.94,39.96,37027.00,49.02,336.67

13:56:37.694022,981.12,271.04,39.93,37027.00,49.02,340.00

13:56:38.043263,981.12,270.97,39.92,37027.00,49.02,340.00

13:56:38.433744,981.13,270.88,39.92,37027.00,49.02,339.17

13:56:38.497512,981.10,271.16,39.92,37027.00,49.02,338.33

13:56:38.766082,981.12,270.98,39.92,36941.00,52.87,338.33

13:56:38.969758,981.13,270.91,39.92,36941.00,52.87,338.33

13:56:39.277961,981.13,270.89,39.92,36941.00,52.87,337.50

13:56:39.578924,981.13,270.96,39.92,36941.00,52.87,338.33

13:56:39.688675,981.10,271.16,39.95,36805.00,59.58,338.33

13:56:40.052495,981.12,271.02,39.95,36805.00,59.58,339.17

13:56:40.186245,981.13,270.94,39.96,36805.00,59.58,338.33

13:56:40.439496,981.13,270.97,39.96,36805.00,59.58,337.50

13:56:40.688280,981.12,271.05,39.96,36674.00,66.85,338.33

13:56:40.933337,981.10,271.14,39.96,36674.00,66.85,338.33

13:56:41.224247,981.11,271.13,39.97,36674.00,66.85,338.33

13:56:41.455742,981.12,271.03,39.97,36674.00,66.85,338.33

13:56:41.735287,981.12,271.00,39.97,36583.00,72.42,338.33

13:56:42.044448,981.12,270.97,39.95,36583.00,72.42,339.17

13:56:42.189721,981.12,271.03,39.93,36583.00,72.42,340.00

13:56:42.555945,981.10,271.17,39.93,36583.00,72.42,340.83

13:56:42.695378,981.13,270.90,39.91,36492.00,78.45,339.17

13:56:42.938571,981.09,271.22,39.91,36492.00,78.45,339.17

13:56:43.189826,981.09,271.30,39.90,36492.00,78.45,336.67

13:56:43.427083,981.10,271.19,39.89,36492.00,78.45,340.00

13:56:43.707839,981.09,271.30,39.89,36447.00,81.61,337.50

13:56:43.990200,981.10,271.16,39.88,36447.00,81.61,335.83

13:56:44.179340,981.08,271.32,39.88,36447.00,81.61,336.67

13:56:45.525161,981.07,271.46,39.90,36447.00,81.61,337.50

13:56:45.587765,981.08,271.37,39.89,36426.00,83.13,337.50

13:56:45.587765,981.10,271.18,39.88,36426.00,83.13,335.83

13:56:45.587765,981.06,271.51,39.88,36426.00,83.13,335.83

13:56:45.587765,981.08,271.33,39.88,36426.00,83.13,335.83

13:56:45.686139,981.09,271.24,39.88,36406.00,84.60,342.50

13:56:46.031757,981.07,271.41,39.88,36406.00,84.60,347.50

13:56:46.338831,981.11,271.20,39.88,36406.00,84.60,351.67

13:56:46.427175,981.09,271.26,39.89,36406.00,84.60,353.33

13:56:46.750260,981.12,271.02,39.91,36387.00,86.03,353.33

13:56:46.952921,981.11,271.08,39.91,36387.00,86.03,355.83

13:56:47.266903,981.10,271.21,39.92,36387.00,86.03,355.83

13:56:47.470347,981.07,271.40,39.93,36387.00,86.03,354.17

13:56:47.738398,981.11,271.11,39.94,36365.00,87.71,356.67

13:56:47.983014,981.12,271.03,39.95,36365.00,87.71,355.83

13:56:48.267819,981.09,271.24,39.96,36365.00,87.71,355.83

13:56:48.500527,981.06,271.50,39.98,36365.00,87.71,356.67

13:56:48.796470,981.11,271.10,39.96,36342.00,89.50,355.83

13:56:48.928489,981.07,271.41,39.95,36342.00,89.50,354.17

13:56:49.229015,981.07,271.44,39.95,36342.00,89.50,351.67

13:56:49.429935,981.08,271.38,39.95,36342.00,89.50,350.83

13:56:49.731006,981.08,271.32,39.95,36331.00,90.37,345.00

13:56:50.030416,981.05,271.62,39.95,36331.00,90.37,341.67

13:56:50.184158,981.07,271.40,39.94,36331.00,90.37,340.00

13:56:50.537650,981.11,271.08,39.94,36331.00,90.37,339.17

13:56:50.853916,981.08,271.31,39.92,36321.00,91.16,338.33

13:56:50.932149,981.10,271.14,39.91,36321.00,91.16,340.00

13:56:51.177380,981.09,271.27,39.90,36321.00,91.16,339.17

13:56:51.459448,981.12,271.03,39.86,36321.00,91.16,338.33

13:56:51.750578,981.10,271.20,39.86,36310.00,92.05,338.33

13:56:51.980439,981.09,271.26,39.86,36310.00,92.05,338.33

13:56:52.287325,981.09,271.23,39.85,36310.00,92.05,344.17

13:56:52.581164,981.08,271.39,39.84,36310.00,92.05,348.33

13:56:52.670321,981.06,271.53,39.84,36300.00,92.86,354.17

13:56:53.001988,981.09,271.24,39.83,36300.00,92.86,355.00

13:56:53.184286,981.10,271.17,39.84,36300.00,92.86,355.83

13:56:53.514107,981.07,271.40,39.84,36300.00,92.86,357.50

13:56:53.689415,981.08,271.35,39.83,36296.00,93.19,355.00

13:56:54.023245,981.09,271.28,39.84,36296.00,93.19,345.00

13:56:54.226479,981.06,271.50,39.83,36296.00,93.19,340.83

13:56:54.634728,981.05,271.58,39.83,36296.00,93.19,339.17

13:56:54.698974,981.08,271.34,39.83,36294.00,93.35,340.83

13:56:54.942078,981.07,271.43,39.83,36294.00,93.35,340.83

13:56:55.217940,981.09,271.23,39.83,36294.00,93.35,340.00

13:56:55.459468,981.04,271.67,39.83,36294.00,93.35,340.83

13:56:55.677033,981.08,271.36,39.83,36291.00,93.60,340.83

13:56:55.968936,981.07,271.41,39.83,36291.00,93.60,343.33

13:56:56.202353,981.07,271.42,39.84,36291.00,93.60,352.50

13:56:56.477559,981.08,271.36,39.83,36291.00,93.60,354.17

13:56:56.692450,981.09,271.23,39.82,36288.00,93.85,355.00

13:56:56.991627,981.06,271.53,39.82,36288.00,93.85,355.00

13:56:57.177117,981.06,271.48,39.80,36288.00,93.85,355.00

13:56:57.501556,981.07,271.41,39.78,36288.00,93.85,356.67

13:56:57.717250,981.08,271.39,39.77,36288.00,93.85,357.50

13:56:58.014462,981.07,271.40,39.77,36288.00,93.85,353.33

13:56:58.219556,981.10,271.21,39.75,36288.00,93.85,352.50

13:56:58.593166,981.05,271.62,39.74,36288.00,93.85,355.00

13:56:59.142231,981.09,271.23,39.74,36288.00,93.85,359.17

13:56:59.211513,981.08,271.34,39.73,36288.00,93.85,360.00

13:56:59.211513,981.08,271.34,39.72,36288.00,93.85,358.33

13:56:59.452196,981.08,271.39,39.71,36288.00,93.85,356.67

13:56:59.757904,981.06,271.55,39.69,36288.00,93.85,355.00

13:56:59.965534,981.09,271.28,39.69,36288.00,93.85,354.17

13:57:00.172663,981.08,271.34,39.68,36288.00,93.85,353.33

13:57:00.470741,981.09,271.23,39.68,36288.00,93.85,352.50

13:57:00.681321,981.08,271.38,39.68,36288.00,93.85,352.50

13:57:00.987710,981.11,271.09,39.68,36288.00,93.85,352.50

13:57:01.293149,981.09,271.25,39.67,36288.00,93.85,350.83

13:57:01.414116,981.09,271.32,39.65,36288.00,93.85,348.33

13:57:01.702214,981.08,271.34,39.66,36287.00,93.93,345.83

13:57:02.041683,981.07,271.45,39.66,36287.00,93.93,345.83

13:57:02.524303,981.10,271.16,39.65,36287.00,93.93,345.83

13:57:02.592575,981.09,271.24,39.64,36287.00,93.93,350.00

13:57:02.685371,981.09,271.30,39.65,36282.00,94.34,357.50

13:57:03.139371,981.11,271.06,39.64,36282.00,94.34,357.50

13:57:03.445043,981.09,271.23,39.64,36282.00,94.34,356.67

13:57:03.514752,981.10,271.14,39.65,36282.00,94.34,356.67

13:57:03.957993,981.09,271.28,39.65,36280.00,94.51,355.83

13:57:04.032998,981.10,271.14,39.65,36280.00,94.51,357.50

13:57:04.360297,981.10,271.20,39.65,36280.00,94.51,357.50

13:57:04.426483,981.12,270.97,39.66,36280.00,94.51,355.83

13:57:04.673712,981.11,271.10,39.66,36280.00,94.51,355.00

13:57:04.977336,981.09,271.26,39.66,36280.00,94.51,354.17

13:57:05.170223,981.10,271.21,39.66,36280.00,94.51,355.00

13:57:05.494611,981.08,271.34,39.66,36280.00,94.51,356.67

13:57:05.703467,981.07,271.45,39.66,36280.00,94.51,356.67

13:57:06.119937,981.09,271.28,39.67,36280.00,94.51,356.67

13:57:07.039540,981.07,271.41,39.67,36280.00,94.51,356.67

13:57:07.097068,981.07,271.46,39.67,36280.00,94.51,356.67

13:57:07.097068,981.09,271.29,39.68,36280.00,94.51,357.50

13:57:07.097068,981.07,271.42,39.69,36280.00,94.51,355.83

13:57:07.187298,981.07,271.40,39.70,36280.00,94.51,355.00

13:57:07.440322,981.12,271.04,39.72,36280.00,94.51,351.67

13:57:07.746700,981.09,271.31,39.72,36278.00,94.67,348.33

13:57:08.051368,981.09,271.27,39.73,36278.00,94.67,345.00

13:57:08.470640,981.07,271.46,39.74,36278.00,94.67,345.00

13:57:08.709692,981.11,271.10,39.75,36278.00,94.67,345.83

13:57:08.772468,981.08,271.36,39.75,36277.00,94.76,350.00

13:57:08.902328,981.11,271.10,39.76,36277.00,94.76,353.33

13:57:09.480320,981.08,271.33,39.77,36277.00,94.76,353.33

13:57:09.550730,981.07,271.40,39.79,36277.00,94.76,354.17

13:57:09.677202,981.10,271.20,39.81,36277.00,94.76,353.33

13:57:10.001222,981.07,271.41,39.82,36277.00,94.76,356.67

13:57:10.218735,981.08,271.36,39.84,36277.00,94.76,356.67

13:57:10.415645,981.09,271.29,39.84,36277.00,94.76,356.67

13:57:10.715061,981.08,271.36,39.84,36277.00,94.76,357.50

13:57:11.017255,981.08,271.35,39.85,36277.00,94.76,357.50

13:57:11.155178,981.06,271.53,39.83,36277.00,94.76,357.50

13:57:11.436646,981.06,271.50,39.81,36277.00,94.76,356.67

13:57:11.740863,981.08,271.33,39.78,36277.00,94.76,356.67

13:57:11.943161,981.08,271.37,39.76,36277.00,94.76,357.50

13:57:12.178668,981.10,271.15,39.75,36277.00,94.76,357.50

13:57:12.455451,981.07,271.45,39.75,36277.00,94.76,355.83

13:57:12.764913,981.05,271.59,39.74,36277.00,94.76,357.50

13:57:12.908852,981.08,271.34,39.73,36277.00,94.76,355.83

13:57:13.170445,981.08,271.34,39.74,36277.00,94.76,355.00

13:57:13.406346,981.09,271.24,39.74,36277.00,94.76,356.67

13:57:13.776747,981.08,271.38,39.74,36277.00,94.76,350.83

13:57:13.901748,981.06,271.55,39.74,36277.00,94.76,345.00

13:57:14.304321,981.10,271.21,39.75,36277.00,94.76,342.50

13:57:14.436185,981.09,271.28,39.75,36277.00,94.76,342.50

13:57:14.709911,981.10,271.17,39.75,36277.00,94.76,349.17

13:57:15.020538,981.09,271.29,39.73,36277.00,94.76,351.67

13:57:15.153879,981.07,271.44,39.75,36277.00,94.76,353.33

13:57:15.631693,981.08,271.34,39.75,36277.00,94.76,353.33

13:57:15.700770,981.10,271.14,39.74,36277.00,94.76,352.50

13:57:15.957103,981.08,271.32,39.73,36277.00,94.76,351.67

13:57:16.209804,981.10,271.19,39.70,36277.00,94.76,352.50

13:57:16.454133,981.12,271.00,39.69,36277.00,94.76,354.17

13:57:16.858394,981.09,271.27,39.73,36277.00,94.76,355.00

13:57:16.931069,981.09,271.24,39.68,36277.00,94.76,355.83

13:57:17.168087,981.09,271.29,39.68,36277.00,94.76,356.67

13:57:17.474108,981.10,271.19,39.69,36277.00,94.76,356.67

13:57:17.781709,981.07,271.43,39.69,36277.00,94.76,357.50

13:57:18.498302,981.08,271.35,39.71,36277.00,94.76,355.83

13:57:18.562127,981.08,271.34,39.71,36277.00,94.76,355.00

13:57:18.571090,981.09,271.28,39.71,36277.00,94.76,355.83

13:57:19.011116,981.09,271.24,39.73,36277.00,94.76,356.67

13:57:19.084198,981.09,271.26,39.74,36277.00,94.76,356.67

13:57:19.209036,981.10,271.18,39.75,36277.00,94.76,355.00

13:57:19.516350,981.12,271.01,39.74,36277.00,94.76,355.00

13:57:19.726500,981.10,271.18,39.74,36277.00,94.76,355.00

13:57:20.137773,981.07,271.46,39.74,36277.00,94.76,355.83

13:57:21.056481,981.11,271.18,39.70,36277.00,94.76,355.83

13:57:21.257531,981.10,271.15,39.72,36277.00,94.76,355.00

13:57:21.335006,981.10,271.18,39.70,36277.00,94.76,355.00

13:57:21.335006,981.08,271.38,39.70,36277.00,94.76,355.00

13:57:21.335006,981.10,271.22,39.70,36277.00,94.76,355.00

13:57:21.411589,981.09,271.23,39.70,36277.00,94.76,355.00

