Timestamp,X Coordinate Difference,Y Coordinate Difference
15:25:13.932315,-0.000540807843208313,0.007379770278930664
15:25:13.967191,-0.0012797415256500244,0.005114763975143433
15:25:14.007493,-0.000884518027305603,0.0027825236320495605
15:25:14.041484,-0.0015746504068374634,0.0010068714618682861
15:25:14.300575,0.0017487257719039917,-0.0008530914783477783
15:25:14.424063,-0.0014154016971588135,0.0006801486015319824
15:25:14.640641,0.0009617358446121216,-0.005339264869689941
15:25:14.672641,-0.0013754814863204956,-0.0014199614524841309
15:25:14.767150,0.001928970217704773,-0.006758958101272583
15:25:14.859177,0.000577196478843689,0.0006895959377288818
15:25:14.889611,0.0017957687377929688,0.00843137502670288
15:25:14.983330,0.0029293596744537354,0.008189171552658081
15:25:15.045954,0.006498262286186218,0.0008374154567718506
15:25:15.077414,0.0014768987894058228,-0.0014746487140655518
15:25:15.106533,-0.0005334466695785522,-0.0005084872245788574
15:25:15.215788,-0.0005806237459182739,0.0007003545761108398
15:25:15.278269,-0.0018347948789596558,-0.002074897289276123
15:25:15.307803,-0.005298525094985962,-0.0014904439449310303
15:25:15.371001,-0.004324331879615784,-0.0007264912128448486
15:25:15.433089,0.0012767314910888672,-0.004120171070098877
15:25:15.463749,0.004848986864089966,-0.003547579050064087
15:25:15.496994,0.004387810826301575,-0.0024469196796417236
15:25:15.713743,0.003339141607284546,-0.0008945167064666748
15:25:15.916310,-0.0005882829427719116,-0.0011627674102783203
15:25:16.015818,-0.0005131363868713379,-0.0015179812908172607
15:25:16.085970,-0.0009331852197647095,-0.0006981194019317627
15:25:16.179941,-0.0006217509508132935,-0.002269923686981201
15:25:16.289675,-0.0012434124946594238,0.0008991658687591553
15:25:16.383961,0.0023794621229171753,-0.0009871721267700195
15:25:16.473457,-0.0008782893419265747,-0.0006959438323974609
15:25:16.704145,-0.0012022703886032104,-0.001538693904876709
15:25:16.764143,0.0005036741495132446,-0.0019576847553253174
15:25:16.844470,-0.0010546743869781494,-0.0021579861640930176
15:25:17.106025,0.0010960251092910767,0.0010314881801605225
15:25:17.138025,0.0009066462516784668,-0.001092076301574707
15:25:17.169025,0.0015157312154769897,0.0032937228679656982
15:25:17.511359,0.001248002052307129,0.0037538111209869385
15:25:17.539359,0.0010112971067428589,0.003081679344177246
15:25:17.574359,0.0012856125831604004,0.0016481578350067139
15:25:17.727104,0.0006810277700424194,0.0005772709846496582
15:25:17.755502,-0.000651821494102478,-0.0024123787879943848
15:25:17.933627,0.0029256492853164673,-0.0017792284488677979
15:25:17.993631,-0.003803953528404236,0.0014038383960723877
15:25:18.025748,0.000741913914680481,0.004239946603775024
15:25:18.062747,0.0007944107055664062,0.001809924840927124
15:25:18.334863,0.0005837231874465942,-0.000501096248626709
15:25:18.445231,0.0012523680925369263,-0.0031115710735321045
15:25:18.559128,-0.0005920827388763428,0.0014418065547943115
15:25:18.756828,0.0012515932321548462,0.0012716054916381836
15:25:19.052476,0.000783964991569519,0.0005488097667694092
15:25:19.082996,-0.0014107227325439453,0.001897662878036499
15:25:19.152313,-0.0008863508701324463,0.0014342665672302246
15:25:19.377320,0.0010941773653030396,-0.0019936859607696533
15:25:19.406489,-0.0007726997137069702,-0.001903623342514038
15:25:19.499427,-0.0005156397819519043,0.0008516013622283936
15:25:19.530470,-0.0015428215265274048,-0.0015908777713775635
15:25:19.593147,-0.0022924095392227173,-0.0019261837005615234
15:25:19.625189,0.002660900354385376,-0.001263260841369629
15:25:19.748597,-0.0008791834115982056,-0.002324730157852173
15:25:19.810747,-0.0016691982746124268,-0.003022521734237671
15:25:19.843330,0.0005279630422592163,-0.0007940530776977539
15:25:19.918862,-0.0027038902044296265,-0.0021576881408691406
15:25:20.029635,-0.0011184215545654297,0.0009844303131103516
15:25:20.075355,-0.0009984076023101807,0.0030715465545654297
15:25:20.105295,0.000584721565246582,0.005535900592803955
15:25:20.233592,0.0008061379194259644,0.007254868745803833
15:25:20.265121,0.000632748007774353,0.002588808536529541
15:25:20.293444,0.0032341182231903076,0.0029235482215881348
15:25:20.323814,0.00266990065574646,0.0027213692665100098
15:25:20.369300,0.002253115177154541,-0.0015728473663330078
15:25:20.400457,-0.004604518413543701,-0.008363157510757446
15:25:20.509802,-0.006057247519493103,-0.0026173293590545654
15:25:20.541523,-0.0023719966411590576,0.0025935769081115723
15:25:20.603351,-0.002249687910079956,-0.0032587647438049316
15:25:20.728223,-0.000916600227355957,0.0006476640701293945
15:25:20.820164,0.004929259419441223,0.0009016692638397217
15:25:20.849759,-0.000954940915107727,0.004208177328109741
15:25:21.005184,-0.0007019340991973877,-0.003977149724960327
15:25:21.035467,-0.017644062638282776,-0.029787510633468628
15:25:21.070029,0.004623189568519592,0.004288315773010254
15:25:21.157397,0.004274740815162659,0.0006590783596038818
